Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
12156859;Rockcliffe-Smythe;Rockcliffe-Smythe;;P;PPLX;CA;Canada;;08;3520;;;22246;;109;America/Toronto;2020-05-02;Canada;43.67479,-79.49442
12156876;Weston-Pellam Park;Weston-Pellam Park;;P;PPLX;CA;Canada;;08;3520;;;11098;;125;America/Toronto;2020-05-02;Canada;43.67396,-79.46024
8858588;Manzana Quinta (La Cañada);Manzana Quinta (La Canada);Manzana Quinta (La Canada),Manzana Quinta (La Cañada);P;PPL;MX;Mexico;;15;047;;;2393;;2732;America/Mexico_City;2014-04-11;Mexico;19.54222,-99.6025
5887214;Arnprior;Arnprior;Arnprajor,anpuraia,arnprywr,Арнпрајор,آرنپریور,アーンプライアー;P;PPL;CA;Canada;;08;;;;8795;;72;America/Toronto;2021-12-23;Canada;45.43341,-76.34939
5888377;Aurora;Aurora;Arora,Orora,ao luo la,awrwra,olola,orora,Арора,Орора,أورورا,ارورا، اونٹاریو,オーロラ,奧羅拉,오로라;P;PPL;CA;Canada;;08;;;;55445;;266;America/Toronto;2019-09-05;Canada;44.00011,-79.46632
5892532;Banff;Banff;Banf,Banfas,Banff,Banfo,YBA,baenpeu,ban fu,banf,banfu,banpi,bnf,Банф,Банфф,بانف,بنف,ბანფი,バンフ,班夫,밴프;P;PPL;CA;Canada;;01;;;;7502;;1388;America/Edmonton;2021-08-01;Canada;51.17622,-115.56982
5903510;Blainville;Blainville;;P;PPL;CA;Canada;;10;15;73015;;46493;;73;America/Toronto;2019-02-26;Canada;45.66678,-73.88249
5905348;Bon Accord;Bon Accord;;P;PPL;CA;Canada;;01;;;;1529;;700;America/Edmonton;2021-12-23;Canada;53.83345,-113.41872
5914653;Camrose;Camrose;Kamros',Kamrouz,Keimrozas,ka mu luo si,kamrwz,kmrwz,kymrwz  albrٹa,Камрось,Камроуз,كامروز,کمروز,کیمروز، البرٹا,卡姆罗斯;P;PPL;CA;Canada;;01;;;;18742;;739;America/Edmonton;2021-11-11;Canada;53.01684,-112.83525
5920433;Châteauguay;Chateauguay;Chateauguay,Châteauguay,Shatoge,shatwgh  kbk,shatwghyh  kybk,Шатоге,شاتوغيه، كيبك,شاتوگه، کبک,چیتیآگوے;P;PPL;CA;Canada;;10;16;67050;;42786;;19;America/Toronto;2019-02-26;Canada;45.38338,-73.74919
5923125;Claresholm;Claresholm;;P;PPL;CA;Canada;;01;;;;3780;;1034;America/Edmonton;2021-12-23;Canada;50.03332,-113.58524
5941925;Dorval;Dorval;Dorval,Dorval',dwrfal  kybk,dwrwal,Дорвал,Дорваль,دورفال، كيبك,دوروال,ڈورول;P;PPL;CA;Canada;;10;06;66087;;18980;;27;America/Toronto;2021-11-11;Canada;45.4473,-73.75335
5942845;Drummondville;Drummondville;Drammondvill,Drammonvil',Dramondvil,Drummondville,XDM,de la meng shi,doramonbiru,drwmwndwyl,drwmwnfyl,Драммонвіль,Драммондвилл,Драмондвил,دروموندویل,درومونفيل,ڈرمنڈولے,ڈرمونڈویل,ドラモンビル,德拉蒙市;P;PPL;CA;Canada;;10;17;49058;;59489;;89;America/Toronto;2016-04-12;Canada;45.88336,-72.48241
5978133;Hudson Bay;Hudson Bay;Hudson Bay,YHB;P;PPL;CA;Canada;;11;;;;1504;;375;America/Regina;2021-12-25;Canada;52.85003,-102.38425
5982839;Indian Head;Indian Head;;P;PPL;CA;Canada;;11;;;;1642;;588;America/Regina;2008-04-11;Canada;50.53336,-103.66775
5992059;Kimberley;Kimberley;Kimberley,Kimberli,YQE,kymbyrly,Кимберли,Кімберлі,كيمبيرلي,کمبرلے، برٹش کولمبیا;P;PPL;CA;Canada;;02;5901;5901028;;7425;;1067;America/Edmonton;2021-12-21;Canada;49.67071,-115.9776
6047817;Ladysmith;Ladysmith;Ladysmith,Lejdismit,XEH,laydy smyth,lyydysmyt,Лейдисмит,ליידיסמית,لايدي سميث;P;PPL;CA;Canada;;02;5919;5919021;;8537;;71;America/Vancouver;2021-12-21;Canada;48.99016,-123.81699
6049515;Lanigan;Lanigan;;P;PPL;CA;Canada;;11;;;;1204;;534;America/Regina;2008-04-11;Canada;51.85006,-105.03443
