Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
3010332;La Chapelle-Gauthier;La Chapelle-Gauthier;La Chapelle-Gauthier,La Chapelle-en-Brie;P;PPL;FR;France;;11;77;773;77086;1358;;105;Europe/Paris;2019-03-26;France;48.54947,2.89776
3011371;La Barasse;La Barasse;;P;PPLX;FR;France;;93;13;133;13055;2461;;74;Europe/Paris;2018-08-22;France;43.28433,5.48664
3012777;Ingwiller;Ingwiller;Ingeweiler,Ingweiler;P;PPL;FR;France;;44;67;674;67222;4098;;191;Europe/Paris;2019-02-20;France;48.87284,7.4798
3012953;Hussigny-Godbrange;Hussigny-Godbrange;Hussigny,Hussigny-Godbrange;P;PPL;FR;France;;44;54;541;54270;3160;;401;Europe/Paris;2018-11-06;France;49.49437,5.86677
3012954;Husseren-Wesserling;Husseren-Wesserling;Husseren,Husseren-Wesserling,Hüsseren;P;PPL;FR;France;;44;68;686;68151;1017;;437;Europe/Paris;2018-11-06;France;47.88351,6.98994
3013007;Huisseau-sur-Cosson;Huisseau-sur-Cosson;Huisseau,Huisseau-sur-Cosson,Huisseaux-sur-Cosson;P;PPL;FR;France;;24;41;411;41104;1990;;78;Europe/Paris;2016-02-18;France;47.59335,1.45333
3013200;Homblières;Homblieres;Homblieres,Homblières;P;PPL;FR;France;;32;02;023;02383;1493;;82;Europe/Paris;2016-02-18;France;49.85031,3.36456
3013201;Hombleux;Hombleux;Hombleux;P;PPL;FR;France;;32;80;804;80442;1043;;65;Europe/Paris;2016-02-18;France;49.73942,2.98574
3013402;Hérouvillette;Herouvillette;Herouvillette,Hérouvillette;P;PPL;FR;France;;28;14;143;14328;1168;;15;Europe/Paris;2019-03-26;France;49.2213,-0.24348
3013830;Haussy;Haussy;Haussy,Osi,Ossi,ou xi,Оси,Осси,Оссі,欧西;P;PPL;FR;France;;32;59;592;59289;1704;;57;Europe/Paris;2016-02-18;France;50.2183,3.47683
3013926;Hardricourt;Hardricourt;Ardrikur,Hardricourt,Ардрикур;P;PPL;FR;France;;11;78;781;78299;1941;;61;Europe/Paris;2016-02-18;France;49.00779,1.89389
3014029;Ham;Ham;Ham,Sparte;P;PPL;FR;France;;32;80;804;80410;5698;;67;Europe/Paris;2016-02-18;France;49.74721,3.07301
3014213;Guipavas;Guipavas;Gipava,Guipavas,Gwipavaz,ji pa wa,Гипава,Гіпава,吉帕瓦;P;PPL;FR;France;;53;29;291;29075;13755;;85;Europe/Paris;2020-10-24;France;48.43411,-4.40197
3014224;Guînes;Guines;Gin,Gjuin,Guines,Guines-en-Calaisis,Guinne,Guînes,Guînes-en-Calaisis,ji ne,jwynys,Гин,Гюин,Гюїн,جوينيس,吉讷;P;PPL;FR;France;;32;62;626;62397;5342;;13;Europe/Paris;2016-02-18;France;50.86708,1.87025
3014274;Guillac;Guillac;Gilieg,Guillac;P;PPL;FR;France;;53;56;562;56079;1170;;60;Europe/Paris;2020-07-09;France;47.91096,-2.46651
3014294;Guignen;Guignen;Gin'jan,Guignen,Gwinien,ji gai en,Гиньян,Гіньян,吉盖恩;P;PPL;FR;France;;53;35;352;35127;2645;;69;Europe/Paris;2020-08-12;France;47.92092,-1.86298
3014365;Guern;Guern;Guern,Gwern;P;PPL;FR;France;;53;56;562;56076;1500;;145;Europe/Paris;2020-07-09;France;48.03044,-3.09196
3014367;Guermantes;Guermantes;Germant,Германт;P;PPL;FR;France;;11;77;775;77221;1537;;103;Europe/Paris;2016-02-18;France;48.85303,2.70495
3014450;Guarbecque;Guarbecque;Gjuarbek,Guarbecque,Guerbecque,Guérbécque,gua er bei ke,jwabysykyw,Гюарбек,جوابيسيكيو,瓜尔贝克;P;PPL;FR;France;;32;62;622;62391;1299;;20;Europe/Paris;2016-02-18;France;50.61162,2.48895
3014466;Gruson;Gruson;Gruson;P;PPL;FR;France;;32;59;595;59275;1228;;44;Europe/Paris;2016-02-18;France;50.59583,3.20777
3014560;Grosbliederstroff;Grosbliederstroff;Grosbliderstroff,Gross-Blittersdorf,Grossbliederstroff,Grossblittersdorf,Großblittersdorf,ge luo si bu li ye dai er si te luo,Гросблидерстрофф,Гросблідерстрофф,格罗斯布利耶代尔斯特罗;P;PPL;FR;France;;44;57;576;57260;3433;;215;Europe/Paris;2016-02-21;France;49.15808,7.02413
3014606;Grisolles;Grisolles;Grisolles;P;PPL;FR;France;;76;82;822;82075;3119;;110;Europe/Paris;2016-02-18;France;43.8292,1.29673
3014868;Grans;Grans;Gran,Grans,ge lang,Гран,Гранс,格朗;P;PPL;FR;France;;93;13;134;13044;3999;;57;Europe/Paris;2019-06-05;France;43.60862,5.0629
3015463;Gouvernes;Gouvernes;Gouvernes,Guvern,Гуверн;P;PPL;FR;France;;11;77;775;77209;1132;;53;Europe/Paris;2016-02-18;France;48.86007,2.69074
3015658;Gorges;Gorges;Gored,Gorge,Gorges;P;PPL;FR;France;;52;44;442;44064;3087;;37;Europe/Paris;2020-09-10;France;47.10112,-1.30267
3015681;Gonnehem;Gonnehem;Gonam,Gonhin,Gonneem,Gonnehem,ge ne mu,jwnyhym,Гонам,Гоннеем,جونيهيم,戈讷姆;P;PPL;FR;France;;32;62;622;62376;2257;;21;Europe/Paris;2016-02-18;France;50.56061,2.57277
3015690;Gondrin;Gondrin;Gondrin;P;PPL;FR;France;;76;32;322;32149;1049;;182;Europe/Paris;2020-04-08;France;43.88499,0.23652
3016053;Gilette;Gilette;Gilette;P;PPL;FR;France;;93;06;062;06066;1302;;467;Europe/Paris;2019-08-07;France;43.84976,7.16346
3016247;Gergy;Gergy;Gergy,Zherzhi,Жержи,Жержі;P;PPL;FR;France;;27;71;712;71215;2462;;188;Europe/Paris;2016-02-18;France;46.87557,4.94527
3016274;Gérardmer;Gerardmer;Gerardmer,Gérardmer,Ormont,Zherardmer,Zherarme,Zherarmer,jerarume,re la er de mei,Жерардмер,Жерарме,Жерармер,ジェラールメ,热拉尔德梅;P;PPL;FR;France;;44;88;883;88196;10084;;663;Europe/Paris;2016-02-21;France;48.07346,6.87787
3016321;Gennevilliers;Gennevilliers;Genneville,Gennevillers,Gennevilliers,Zhanvilije,Zhennvil'e,Zhenvil'e,jenbillie,junuvuirie,re ne wei ye,zhnwylyh,Жанвилије,Женвилье,Женнвилье,Женнвільє,ژنویلیه,ジュヌヴィリエ,热讷维耶,젠빌리에;P;PPL;FR;France;;11;92;922;92036;42294;;31;Europe/Paris;2016-02-18;France;48.93333,2.3
3016595;Garons;Garons;Garon,Garons,jia long,Гарон,加龙;P;PPL;FR;France;;76;30;302;30125;4019;;95;Europe/Paris;2020-06-10;France;43.7682,4.42849
3016992;Fromelennes;Fromelennes;Fromelennes;P;PPL;FR;France;;44;08;081;08183;1137;;117;Europe/Paris;2016-02-18;France;50.12333,4.85952
3017144;Fresnoy-le-Grand;Fresnoy-le-Grand;Frenua-le-Gran,Fresnot-el-Grind,Fresnoy,Fresnoy-le-Grand,Frésnot-él-Grind,da fu lei nu wa,Френуа-ле-Гран,大弗雷努瓦;P;PPL;FR;France;;32;02;023;02334;3013;;116;Europe/Paris;2016-02-18;France;49.94757,3.41841
3017306;Frasne;Frasne;Fran,Frasne,fu la si en,Фран,弗拉斯恩;P;PPL;FR;France;;27;25;253;25259;1696;;856;Europe/Paris;2016-02-18;France;46.85641,6.1594
3017557;Fouquières-lès-Béthune;Fouquieres-les-Bethune;Foukere-les-Betheune,Foukère-lès-Bétheune,Fouquieres,Fouquieres-les-Bethune,Fouquières,Fouquières-lès-Béthune,Fuk'er-le-Betjun,Fuker-le-Betjun,Fukjer le Beten,fu ji ye er lai bei di ne,fwkywyrys lyh bythwn,Фукьер-ле-Бетюн,Фукєр-ле-Бетюн,Фукјер ле Бетен,فوكيويريس ليه بيثون,富基耶尔莱贝蒂讷;P;PPL;FR;France;;32;62;622;62350;1182;;30;Europe/Paris;2016-02-18;France;50.51534,2.60999
3017879;Fontenilles;Fontenilles;Fontenilles;P;PPL;FR;France;;76;31;311;31188;3266;;203;Europe/Paris;2020-05-07;France;43.5535,1.19142
3018042;Fontaine-le-Dun;Fontaine-le-Dun;Fontaine,Fontaine-le-Dun;P;PPL;FR;France;;28;76;761;76272;1025;;53;Europe/Paris;2016-02-18;France;49.81182,0.85095
3018189;Foëcy;Foecy;Foecy,Foëcy;P;PPL;FR;France;;24;18;183;18096;2053;;116;Europe/Paris;2016-02-18;France;47.17618,2.16257
3018252;Flixecourt;Flixecourt;Flixecourt;P;PPL;FR;France;;32;80;802;80318;3104;;18;Europe/Paris;2016-02-18;France;50.01465,2.08095
3018277;Fleury-sur-Andelle;Fleury-sur-Andelle;Fleury,Fleury-sur-Andelle;P;PPL;FR;France;;28;27;271;27246;1995;;32;Europe/Paris;2016-02-18;France;49.36176,1.35599
3018492;Fillé;Fille;Fie,Fille,Fille-sur-Sarthe,Fillé,Fillé-sur-Sarthe,Фіє;P;PPL;FR;France;;52;72;721;72133;1135;;41;Europe/Paris;2020-12-10;France;47.89861,0.12502
3018561;Feuquières-en-Vimeu;Feuquieres-en-Vimeu;Feuquieres,Feuquieres-en-Vimeu,Feuquières,Feuquières-en-Vimeu;P;PPL;FR;France;;32;80;801;80308;2429;;101;Europe/Paris;2016-02-18;France;50.05982,1.60465
3018590;Féternes;Feternes;Feterne,Feternes,Féterne,Féternes;P;PPL;FR;France;;84;74;744;74127;1269;;698;Europe/Paris;2019-06-05;France;46.35582,6.54829
3018780;Feigères;Feigeres;Feigeres,Feigères;P;PPL;FR;France;;84;74;743;74124;1360;;567;Europe/Paris;2019-06-05;France;46.11228,6.07937
3019229;Eygalières;Eygalieres;Aigalieras,Egalijer,Ehgal'er,Ejgal'er,Eygalieres,Eygalières,ai jia li ai,Егалијер,Ейгальєр,Эгальер,埃加利埃;P;PPL;FR;France;;93;13;132;13034;1913;;112;Europe/Paris;2016-02-18;France;43.76099,4.94968
3019248;Exincourt;Exincourt;Exincourt;P;PPL;FR;France;;27;25;252;25230;3452;;320;Europe/Paris;2016-02-18;France;47.49465,6.83169
3019532;Estissac;Estissac;Estissac,Lyebault-sur-Vanne,Lyébault-sur-Vanne,Val-Libre;P;PPL;FR;France;;44;10;103;10142;1746;;131;Europe/Paris;2016-02-18;France;48.2692,3.80515
3019716;Espaly-Saint-Marcel;Espaly-Saint-Marcel;Espaly,Espaly-Saint-Marcel,Espaly-et-Marcel;P;PPL;FR;France;;84;43;432;43089;3971;;639;Europe/Paris;2016-02-18;France;45.0479,3.86557
3019810;Esches;Esches;Esches;P;PPL;FR;France;;32;60;601;60218;1113;;78;Europe/Paris;2016-02-18;France;49.22086,2.16595
3020036;Épinac;Epinac;Epinac-les-Mines,Epinak,Épinac-les-Mines,Епинак,Епінак;P;PPL;FR;France;;27;71;711;71190;2531;;330;Europe/Paris;2016-02-18;France;46.98333,4.51667
3020094;Épaignes;Epaignes;Epaignes,Épaignes;P;PPL;FR;France;;28;27;272;27218;1228;;157;Europe/Paris;2016-02-18;France;49.27945,0.4398
3020142;Entraigues-sur-la-Sorgue;Entraigues-sur-la-Sorgue;Antreg-sjur-la-Sorg,Entraigas,Entraigas de Sorga,Entraigas de Sòrga,Entraigues,Entraigues-sur-Sorgue,Entraigues-sur-Sorgues,Entraigues-sur-la-Sorgue,la suo er ju he pan ang te lai ju e,Антрег-сюр-ла-Сорг,拉索尔居河畔昂特赖居厄;P;PPL;FR;France;;93;84;842;84043;7206;;36;Europe/Paris;2019-06-05;France;44.0032,4.92657
3020165;Ennevelin;Ennevelin;Ennevelin,Ennevelin-Ardomprez;P;PPL;FR;France;;32;59;595;59197;2015;;33;Europe/Paris;2016-02-18;France;50.54121,3.12972
3020593;Eaunes;Eaunes;Eaunes,Eunas,On,Èunas,Он;P;PPL;FR;France;;76;31;311;31165;3831;;214;Europe/Paris;2020-05-07;France;43.42548,1.35349
3020980;Douchy-les-Mines;Douchy-les-Mines;Douchy,Douchy-les-Mines,Dushi le Men,Dushi-le-Min,du xi lai mi ne,Души ле Мен,Души-ле-Мин,Душі-ле-Мін,杜希莱米讷;P;PPL;FR;France;;32;59;596;59179;10296;;48;Europe/Paris;2016-02-18;France;50.3008,3.3927
3020983;Douchy;Douchy;Douchy;P;PPL;FR;France;;24;45;451;45129;1048;;127;Europe/Paris;2016-02-18;France;47.94282,3.05392
3021231;Domarin;Domarin;Domarin;P;PPL;FR;France;;84;38;382;38149;1557;;254;Europe/Paris;2019-06-05;France;45.58662,5.24599
3021550;Désaignes;Desaignes;Desaignes,Désaignes;P;PPL;FR;France;;84;07;073;07079;1139;;473;Europe/Paris;2019-04-10;France;44.99466,4.51695
3021609;Démouville;Demouville;Demouville,Démouville;P;PPL;FR;France;;28;14;142;14221;3238;;18;Europe/Paris;2016-02-18;France;49.18001,-0.26947
3021663;Dechy;Dechy;Deshi,de xi,Деши,Деші,德希;P;PPL;FR;France;;32;59;593;59170;5439;;34;Europe/Paris;2016-02-18;France;50.35,3.11667
3021762;Dannemarie;Dannemarie;Dannemarie;P;PPL;FR;France;;44;68;681;68068;2078;;318;Europe/Paris;2018-11-06;France;47.63034,7.11903
3021795;Damville;Damville;Damville;P;PPL;FR;France;;28;27;272;27198;2154;;142;Europe/Paris;2019-03-26;France;48.8693,1.07458
3022016;Curtin;Curtin;Curtin;P;PPL;FR;France;;84;38;382;38543;1644;;255;Europe/Paris;2016-02-18;France;45.64353,5.48982
3022569;Crépy-en-Valois;Crepy-en-Valois;Bouillant-Germinal,Crepy,Crepy-en-Valois,Crépy,Crépy-en-Valois,Krepi an Valoa,Krepi-an-Valua,wa lu wa de qu ke lei pi,Крепи ан Валоа,Крепи-ан-Валуа,Крепі-ан-Валуа,קרפי-אן-ולואה,瓦卢瓦地区克雷皮;P;PPL;FR;France;;32;60;604;60176;15694;;98;Europe/Paris;2016-02-18;France;49.23359,2.88807
3022804;Coutiches;Coutiches;Coutiches,Kutish,ku di shen,Кутиш,Кутіш,库蒂什;P;PPL;FR;France;;32;59;593;59158;2286;;27;Europe/Paris;2016-02-18;France;50.4552,3.20384
3023010;Courlon-sur-Yonne;Courlon-sur-Yonne;Courlon,Courlon-sur-Yonne;P;PPL;FR;France;;27;89;893;89124;1036;;70;Europe/Paris;2016-02-18;France;48.33927,3.1666
3023051;Courcy;Courcy;Courcy;P;PPL;FR;France;;44;51;513;51183;1453;;80;Europe/Paris;2016-02-18;France;49.32361,4.00257
3023058;Courçon;Courcon;Courcon,Courçon,Kurson,La Bonne-Foy,ku er song,Курсон,Կուրսոն,库尔松;P;PPL;FR;France;;75;17;173;17127;1173;;21;Europe/Paris;2019-11-06;France;46.24364,-0.81303
3023065;Courchevel;Courchevel;CVF,Courchevel,Courchevel 1850,Courchevêl,Kursevelis,Kurshevel',Kurševelis,kurushuvueru,kwrshwl,Куршевель,کورشول,クールシュヴェル;P;PPL;FR;France;;84;73;731;73227;1700;;1756;Europe/Paris;2016-12-28;France;45.41538,6.63643
3023506;Corte;Corte;Corte,Corti,Kort,Korte,korute,Корт,Корте,コルテ;P;PPLA3;FR;France;;94;2B;2B3;2B096;7217;;433;Europe/Paris;2016-09-30;France;42.30956,9.14917
3023804;Conty;Conty;Conty,Konti,kong di,Конти,Конті,孔蒂;P;PPL;FR;France;;32;80;802;80211;1727;;63;Europe/Paris;2016-02-18;France;49.741,2.1512
3024035;Concarneau;Concarneau;Concarneau,Konk-Kerne,Konkarno,knkarnw,kong ka er nuo,konkaruno,Конкарно,کنکارنو,コンカルノー,孔卡尔诺;P;PPL;FR;France;;53;29;294;29039;21397;;11;Europe/Paris;2020-06-10;France;47.87536,-3.91896
3024058;Compreignac;Compreignac;Compreignac;P;PPL;FR;France;;75;87;871;87047;1492;;403;Europe/Paris;2019-09-04;France;45.99213,1.27455
3024326;Colleret;Colleret;Colleret;P;PPL;FR;France;;32;59;591;59151;1682;;172;Europe/Paris;2018-04-04;France;50.25693,4.08083
3024351;Coligny;Coligny;Coligny,Nant-Coteau;P;PPL;FR;France;;84;01;012;01108;1202;;291;Europe/Paris;2016-02-18;France;46.38252,5.34554
3024381;Coise;Coise;Coise,Coise-Saint-Jean-Pied-Gauthier,Koaz Sen Zhan Pje Gotje,Kuaz-Sen-Zhan-Pe-Got'e,Коаз Сен Жан Пје Готје,Куаз-Сен-Жан-Пє-Готьє;P;PPL;FR;France;;84;73;732;73089;1018;;317;Europe/Paris;2019-06-05;France;45.52822,6.14389
3024886;Cissé;Cisse;Cisse,Cissé;P;PPL;FR;France;;75;86;863;86076;2115;;136;Europe/Paris;2019-09-04;France;46.64599,0.22833
3025204;Chézy-sur-Marne;Chezy-sur-Marne;Chezy,Chezy-sur-Marne,Chézy,Chézy-sur-Marne,Shezi na Marni,Shezi-sjur-Marn,ma en he pan xie ji,Шези на Марни,Шези-сюр-Марн,Шезі-сюр-Марн,马恩河畔谢济;P;PPL;FR;France;;32;02;021;02186;1361;;63;Europe/Paris;2016-02-18;France;48.98881,3.36786
3025910;Chaumes-en-Brie;Chaumes-en-Brie;Chaumes,Chaumes-en-Brie;P;PPL;FR;France;;11;77;772;77107;3100;;101;Europe/Paris;2016-02-18;France;48.66853,2.84015
3025983;Chaudes-Aigues;Chaudes-Aigues;Chaldasaigas,Chaudes-Aigues,Shod-Eg,Shodez Eg,Shodz-Ehg,shao dai ai gai,shodo=zegu,Шод-Ег,Шодез Ег,Шодз-Эг,ショード＝ゼーグ,绍代艾盖;P;PPL;FR;France;;84;15;153;15045;1012;;755;Europe/Paris;2019-04-10;France;44.85455,3.00406
3026053;Châtillon-sur-Indre;Chatillon-sur-Indre;Chatillon,Chatillon-sur-Indre,Châtillon,Châtillon-sur-Indre,Indremont,Shatijon sir Endr,Shatijon-sjur-Ehndr,Shatijon-sjur-Endr,an de er he pan sha di long,Шатийон-сюр-Эндр,Шатијон сир Ендр,Шатійон-сюр-Ендр,安德尔河畔沙蒂隆;P;PPL;FR;France;;24;36;362;36045;2873;;103;Europe/Paris;2016-02-18;France;46.98735,1.17218
3026073;Châtillon-en-Bazois;Chatillon-en-Bazois;Chatillon,Chatillon-en-Bazois,Chatillon-sur-Aron,Châtillon,Châtillon-en-Bazois,Châtillon-sur-Aron;P;PPL;FR;France;;27;58;581;58065;1070;;238;Europe/Paris;2016-02-18;France;47.05464,3.65893
3026200;Château-Salins;Chateau-Salins;Chateau-Salins,Saline-Libre,Salzburgen,Shato Salen,Shato-Salen,sha tuo sa lan,shato=saran,Шато Сален,Шато-Сален,シャトー＝サラン,沙托萨兰;P;PPLA3;FR;France;;44;57;575;57132;2874;;205;Europe/Paris;2019-03-26;France;48.81885,6.51455
3026478;Charroux;Charroux;Charroux;P;PPL;FR;France;;75;86;862;86061;1413;;140;Europe/Paris;2019-09-04;France;46.1444,0.40333
3026816;Chanu;Chanu;Chanu,Shani,Shanju,sha ni,Шани,Шаню,沙尼;P;PPL;FR;France;;28;61;612;61093;1238;;280;Europe/Paris;2016-02-18;France;48.72914,-0.67603
3026822;Chantraine;Chantraine;Chantraine;P;PPL;FR;France;;44;88;881;88087;3140;;384;Europe/Paris;2016-02-21;France;48.17157,6.43538
3027103;Champigny;Champigny;Champigny-sur-Yonne;P;PPL;FR;France;;27;89;893;89074;2035;;85;Europe/Paris;2016-02-18;France;48.31667,3.13333
3027207;Champcevinel;Champcevinel;Champ Savineu,Champcevinel,Champsavineu,Champsavinèu,Shamsevinel',Shansevinel,shang pu se wei nei,Шамсевинель,Шамсевінель,Шансевинел,尚普瑟维内;P;PPL;FR;France;;75;24;243;24098;2522;;204;Europe/Paris;2019-11-06;France;45.21582,0.72564
3027343;Chambray-lès-Tours;Chambray-les-Tours;Chambray,Chambray-les-Tours,Chambray-lès-Tours,Shambre le Tur,Shambre-le-Tur,shang bu lai lai tu er,Шамбре ле Тур,Шамбре-ле-Тур,尚布赖莱图尔;P;PPL;FR;France;;24;37;372;37050;10910;;89;Europe/Paris;2020-06-10;France;47.33537,0.70286
3027531;Châlette-sur-Loing;Chalette-sur-Loing;Chalette,Chalette-sur-Loing,Châlette,Châlette-sur-Loing,Shalet sir Loan,Shalett-sjur-Luen,lu wan he pan sha lai te,Шалет сир Лоан,Шалетт-сюр-Луен,卢万河畔沙莱特;P;PPL;FR;France;;24;45;451;45068;14268;;85;Europe/Paris;2016-02-18;France;48.01337,2.73587
3027632;Chaillac;Chaillac;Chaillac,Chalhac e Brossa,Chalhac e Bròssa,Shajak,xie la ke,Шайак,Шаяк,Шајак,谢拉克;P;PPL;FR;France;;24;36;361;36035;1172;;186;Europe/Paris;2016-02-18;France;46.43382,1.29889
3027687;Chabreloche;Chabreloche;Chabreloche;P;PPL;FR;France;;84;63;635;63072;1312;;624;Europe/Paris;2019-04-10;France;45.879,3.69664
3027723;Chabanais;Chabanais;Chabanais,Chabanes,Chabanès,Chabanés,Shabane,sha ba nai,Шабане,沙巴奈;P;PPL;FR;France;;75;16;163;16070;1889;;158;Europe/Paris;2019-10-09;France;45.87565,0.71978
3027765;Cessy;Cessy;Cessy,Sesi,Sessi,sai xi,sysy,Сеси,Сесси,Сессі,Սեսսի,سيسي,塞西;P;PPL;FR;France;;84;01;013;01071;2513;;533;Europe/Paris;2019-06-05;France;46.32032,6.07477
3027898;Cerdon;Cerdon;Cerdon;P;PPL;FR;France;;24;45;452;45063;1068;;146;Europe/Paris;2016-02-18;France;47.63571,2.36277
3028044;Cazilhac;Cazilhac;Cazilhac;P;PPL;FR;France;;76;34;342;34067;1257;;167;Europe/Paris;2020-06-10;France;43.92379,3.70145
3028134;Cavaillon;Cavaillon;Cabellio,Cavaillon,Cavalhon,Kavajon,ka wa yong,kabayong,kavuaiyon,kwywn,Кавайон,Кавајон,کویون,カヴァイヨン,卡瓦永,카바용;P;PPL;FR;France;;93;84;841;84035;26689;;71;Europe/Paris;2016-02-18;France;43.83125,5.03586
3028186;Caumont-l'Éventé;Caumont-l'Evente;Caumont,Caumont-l'Evente,Caumont-l'Éventé;P;PPL;FR;France;;28;14;144;14143;1348;;242;Europe/Paris;2019-03-26;France;49.09017,-0.80501
3028322;Castelsarrasin;Castelsarrasin;Castellum Sarracenum,Castelsarrasin,Kastel'sarrazen,Kastelsarazen,Los Sarrasins,Mont-Sarrazin,ka si te er sa la sang,kasuterusarazan,Кастелсаразен,Кастельсарразен,カステルサラザン,卡斯特尔萨拉桑;P;PPLA3;FR;France;;76;82;821;82033;13260;;87;Europe/Paris;2020-05-07;France;44.04042,1.10666
3028345;Castelnau-de-Lévis;Castelnau-de-Levis;Castelnau,Castelnau-de-Levis,Castelnau-de-Lévis;P;PPL;FR;France;;76;81;811;81063;1496;;204;Europe/Paris;2016-02-18;France;43.93975,2.08491
3028382;Castellane;Castellane;Castelana,Castellane,Kastelan,Kastelanas,Kastellan,ka si tai lang,kastlan,kasuteranu,Кастелан,Кастеллан,کاستلان,カステラーヌ,卡斯泰朗;P;PPLA3;FR;France;;93;04;042;04039;1612;;727;Europe/Paris;2019-08-07;France;43.84707,6.51283
3028513;Carros;Carros;Carroc,Carros,Carròs,Carròç,Karo,Karro,Karros,ka er luo,karws,Каро,Карро,Каррос,كاروس,卡尔罗;P;PPL;FR;France;;93;06;061;06033;10883;;390;Europe/Paris;2019-08-07;France;43.79246,7.18745
3028575;Carnac;Carnac;Alineamientos de Carnac,Carnac,Karnag,Karnak,ka er na ke,karnak karkal,karunakku,Карнак,கர்னாக் கற்கள்,カルナック,卡尔纳克;P;PPL;FR;France;;53;56;561;56034;4777;;21;Europe/Paris;2020-07-09;France;47.58433,-3.07872
3029168;Cajarc;Cajarc;Cajarc,Kazhar,Kazhark,ka ya ke,Кажар,Кажарк,卡雅克;P;PPL;FR;France;;76;46;462;46045;1219;;158;Europe/Paris;2016-02-18;France;44.48546,1.84261
3029462;Bussang;Bussang;Bisan,Bjussan,Bussang,bi sang,Бисан,Бюссан,比桑;P;PPL;FR;France;;44;88;881;88081;1803;;600;Europe/Paris;2016-02-21;France;47.88449,6.85272
3029572;Bullion;Bullion;Bullion;P;PPL;FR;France;;11;78;782;78120;1931;;105;Europe/Paris;2016-02-18;France;48.62285,1.99024
3029775;Brûlon;Brulon;Brjulon,Brulon,Brûlon,Брулон,Брюлон;P;PPL;FR;France;;52;72;721;72050;1427;;101;Europe/Paris;2020-12-10;France;47.9686,-0.23484
3029991;Briouze;Briouze;Brijuz,Briouze-Saint-Gervais,Briuz,bu li wu ci,Бриуз,Бријуз,Бріуз,布里乌兹;P;PPL;FR;France;;28;61;612;61063;1597;;216;Europe/Paris;2016-02-18;France;48.69848,-0.36806
3030029;Brindas;Brindas;Brenda,Brindas,Brindas-sur-Roches,Бренда;P;PPL;FR;France;;84;69;691;69028;4859;;329;Europe/Paris;2019-06-05;France;45.72111,4.69349
3030440;Brech;Brech;Brec'h,Brech,Bresh,Бреш;P;PPL;FR;France;;53;56;561;56023;5071;;49;Europe/Paris;2020-07-09;France;47.72075,-2.99708
3030520;Brassac;Brassac;Brassac;P;PPL;FR;France;;76;81;812;81037;1431;;493;Europe/Paris;2020-05-07;France;43.63,2.4984
3030524;Brasles;Brasles;Brasles;P;PPL;FR;France;;32;02;021;02114;1255;;70;Europe/Paris;2016-02-18;France;49.0481,3.43
3030546;Branne;Branne;Branne;P;PPL;FR;France;;75;33;335;33071;1052;;15;Europe/Paris;2020-01-08;France;44.83053,-0.18663
3030656;Boyard-Ville;Boyard-Ville;Bojardvil',Boyard-Ville,Боярдвиль;P;PPL;FR;France;;75;17;172;17337;2991;;3;Europe/Paris;2016-02-18;France;45.96717,-1.24289
3031090;Bourbon-Lancy;Bourbon-Lancy;Bellevue-les-Bains,Bourbon-Lancy,Burbo Ancelli,Burbon Lansi,Burbon-Lansi,bwrbwn-lansy,Бурбон Ланси,Бурбон-Ланси,Бурбон-Лансі,بوربون-لانسی;P;PPL;FR;France;;27;71;713;71047;5484;;254;Europe/Paris;2016-02-18;France;46.62214,3.76953
3031135;Boulogne-sur-Gesse;Boulogne-sur-Gesse;Boulogne,Boulogne-sur-Geese,Boulogne-sur-Gesse;P;PPL;FR;France;;76;31;312;31080;1662;;336;Europe/Paris;2020-05-07;France;43.28825,0.64797
3031178;Boulbon;Boulbon;Boul-la-Montagne,Boulbon,Bourg-Montagne;P;PPL;FR;France;;93;13;132;13017;1587;;24;Europe/Paris;2016-02-18;France;43.86232,4.69391
3031368;Bouchemaine;Bouchemaine;Bushmen,bu xie man,Бушмен,布谢曼;P;PPL;FR;France;;52;49;491;49035;6534;;26;Europe/Paris;2016-02-18;France;47.42234,-0.60888
3031469;Bosdarros;Bosdarros;Bodaro,Bosc dArros,Bosdarros,Bòsc dArròs,Lo Bosc dArros,Lo Bòsc dArròs,bo si da luo,Бодаро,Босдаррос,博斯达罗;P;PPL;FR;France;;75;64;643;64139;1016;;347;Europe/Paris;2020-02-07;France;43.20996,-0.36168
3031732;Bonnes;Bonnes;Bonnes;P;PPL;FR;France;;75;86;863;86031;1573;;72;Europe/Paris;2019-09-04;France;46.60451,0.5954
3032160;Bodilis;Bodilis;Bodilis,Bodiliz;P;PPL;FR;France;;53;29;293;29010;1439;;115;Europe/Paris;2020-06-10;France;48.52986,-4.11658
3032331;Blanzat;Blanzat;Blanza,Blanzac,Blanzat,bu lang zha,Бланза,布朗扎;P;PPL;FR;France;;84;63;632;63042;4096;;395;Europe/Paris;2019-04-10;France;45.82975,3.07794
3032340;Blanquefort;Blanquefort;Blanquefort;P;PPL;FR;France;;75;33;332;33056;16636;;29;Europe/Paris;2020-01-08;France;44.91065,-0.63758
